miRNA	gene	support type	miR_disease_num	gene_disease_num	label	MISIM_value
hsa-miR-100	FOXO3	miRTarBase;miRWalk	96	381	1	0.7001517304357191
hsa-miR-100	HOXA1	TarBase;TargetScan;miRTarBase	96	95	1	0.3574315101673443
hsa-miR-100	HS3ST2	TarBase;TargetScan;miRDB;miRTarBase	96	31	1	0.2548046103796173
hsa-miR-100	IGF1R	TarBase;TargetScan;miRTarBase;miRWalk	96	556	1	0.7082758371967552
hsa-miR-100	IGF2	miRTarBase;miRWalk	96	604	1	0.7491361610693985
hsa-miR-100	MMP13	miRTarBase	96	328	1	0.6638361130451126
hsa-miR-100	MTMR3	TargetScan;miRDB;miRTarBase;miRWalk	96	41	1	0.3344114778706809
hsa-miR-100	MTOR	TarBase;TargetScan;miRDB;miRTarBase	96	960	1	0.681219080615617
hsa-miR-100	NCOR2	miRTarBase	96	74	1	0.5408113711830705
hsa-miR-100	PIK3R1	miRTarBase;miRWalk	96	285	1	0.578546786270589
hsa-miR-100	PLK1	miRTarBase;miRWalk	96	253	1	0.8002848605138629
hsa-miR-100	RAP1B	miRDB;miRTarBase;miRWalk	96	116	1	0.5398362472872877
hsa-miR-100	SATB1	TargetScan;miRTarBase;miRWalk	96	147	1	0.6356094119804544
hsa-miR-100	SMAD1	miRTarBase	96	138	1	0.67228144110127
hsa-miR-100	SMAD9	miRTarBase;miRWalk	96	43	1	0.2498201681434514
hsa-miR-100	SMARCA5	TargetScan;miRTarBase	96	39	1	0.2841792620462815
hsa-miR-100	TNF	miRTarBase	96	2724	1	0.5821774025308275
hsa-miR-100	USP15	miRTarBase;miRWalk	96	28	1	0.4038264742886793
hsa-miR-100	ZBTB7A	TargetScan;miRTarBase;miRWalk	96	103	1	0.565476440336227
hsa-miR-100	ZNF215	miRTarBase	96	5	1	0.3148898915039094
hsa-miR-101	ANXA2	miRTarBase	129	294	1	0.823318409956839
hsa-miR-101	APP	miRDB;miRTarBase	129	485	1	0.6785639298153096
hsa-miR-101	ATG4D	TarBase;miRDB;miRTarBase	129	9	1	0.195451258713972
hsa-miR-101	ATM	TarBase;miRDB;miRTarBase;miRWalk	129	684	1	0.8527332514647818
hsa-miR-101	ATXN1	miRDB;miRTarBase;miRWalk	129	218	1	0.5887723690475407
hsa-miR-101	BCL6	miRTarBase;miRWalk	129	309	1	0.7290624357392973
hsa-miR-101	CDH5	miRDB;miRTarBase	129	103	1	0.6464700292942406
hsa-miR-101	CFTR	miRTarBase;miRWalk	129	476	1	0.7379412373271415
hsa-miR-101	COL10A1	miRTarBase	129	76	1	0.2081297316658755
hsa-miR-101	COL12A1	miRDB;miRTarBase;miRWalk	129	93	1	0.3312451640432002
hsa-miR-101	COX2	miRTarBase	129	875	1	0.733850396892944
hsa-miR-101	DNMT3A	miRDB;miRTarBase;miRWalk	129	350	1	0.8172032206742513
hsa-miR-101	DONSON	miRTarBase	129	55	1	0.2965619628962553
hsa-miR-101	DUSP1	miRDB;miRTarBase;miRWalk	129	214	1	0.7401374434794661
hsa-miR-101	DUSP6	miRTarBase;miRWalk	129	196	1	0.6575760817350262
hsa-miR-101	EED	miRDB;miRTarBase	129	123	1	0.4677412135131096
hsa-miR-101	ETV1	miRTarBase;miRWalk	129	62	1	0.5904457543167928
hsa-miR-101	EZH2	TarBase;miRDB;miRTarBase	129	653	1	0.8314951125365799
hsa-miR-101	FBXW7	miRTarBase;miRWalk	129	257	1	0.8397856353090537
hsa-miR-101	FMR1	TarBase;miRTarBase	129	346	1	0.5954939805672479
hsa-miR-101	FN1	miRTarBase	129	724	1	0.7715091182626734
hsa-miR-101	FOS	miRDB;miRTarBase	129	531	1	0.8699790333001424
hsa-miR-101	FOXP3	miRTarBase	129	688	1	0.7580387630238823
hsa-miR-101	GINS1	miRDB;miRTarBase;miRWalk	129	40	1	0.2270844317307787
hsa-miR-101	HIF1A	miRTarBase;miRWalk	129	1044	1	0.7867474124141924
hsa-miR-101	JAK2	miRTarBase;miRWalk	129	644	1	0.6782809548737773
hsa-miR-101	KLF6	miRTarBase	129	204	1	0.9098000634606136
hsa-miR-101	MCL1	TarBase;miRDB;miRTarBase;miRWalk	129	375	1	0.8184180561364262
hsa-miR-101	MEIS1	miRTarBase;miRWalk	129	104	1	0.6684509464707632
hsa-miR-101	MET	miRTarBase	129	594	1	0.8735675507602491
hsa-miR-101	MITF	miRDB;miRTarBase;miRWalk	129	244	1	0.6396618210327786
hsa-miR-101	MTOR	miRDB;miRTarBase	129	960	1	0.8114061441287188
hsa-miR-101	MYCN	TarBase;miRDB;miRTarBase	129	314	1	0.6528550318847915
hsa-miR-101	NLK	miRDB;miRTarBase	129	75	1	0.5077682742796685
hsa-miR-101	PIM1	miRTarBase	129	224	1	0.7712980485419545
hsa-miR-101	PRDM1	miRTarBase	129	126	1	0.669735891896594
hsa-miR-101	PRKDC	TarBase;miRTarBase	129	131	1	0.673568076076075
hsa-miR-101	PTGER4	miRTarBase	129	120	1	0.7503378715796478
hsa-miR-101	PTGS2	miRDB;miRTarBase	129	1234	1	0.8031043340216085
hsa-miR-101	RAB5A	TarBase;miRDB;miRTarBase	129	67	1	0.605493617407443
hsa-miR-101	RAC1	miRDB;miRTarBase	129	415	1	0.8591914978647224
hsa-miR-101	RAP1B	miRDB;miRTarBase;miRWalk	129	116	1	0.5804945549836958
hsa-miR-101	ROS1	miRTarBase	129	356	1	0.774198972345076
hsa-miR-101	SKP1	miRTarBase	129	38	1	0.418705554014283
hsa-miR-101	SOX9	miRDB;miRTarBase	129	466	1	0.7569619987813262
hsa-miR-101	STMN1	TarBase;miRDB;miRTarBase;miRWalk	129	284	1	0.7420894919579042
hsa-miR-101	TBR1	miRTarBase	129	65	1	0.1348813979107977
hsa-miR-101	TET2	TarBase;miRTarBase;miRWalk	129	362	1	0.6691144025510104
hsa-miR-101	TGFBR1	miRTarBase;miRWalk	129	347	1	0.7877571783452741
hsa-miR-101	TRIB1	miRTarBase;miRWalk	129	61	1	0.6316750522894268
hsa-miR-101	USP47	miRDB;miRTarBase	129	16	1	0.0695063710262985
hsa-miR-101	VEGFA	miRTarBase	129	1899	1	0.7081506398546081
hsa-miR-101	VEGFC	miRTarBase	129	291	1	0.8156302120122912
hsa-miR-101	ZEB1	miRDB;miRTarBase	129	310	1	0.8203030765146422
hsa-miR-101	ZEB2	miRTarBase;miRWalk	129	292	1	0.6684813070991682
hsa-miR-103a	ACOX1	TargetScan;miRTarBase;miRWalk	80	95	1	0.3121424446001766
hsa-miR-103a	AGO1	TarBase;TargetScan;miRTarBase;miRWalk	80	48	1	0.3253573015062018
hsa-miR-103a	BCL2L13	TargetScan;miRTarBase;miRWalk	80	18	1	0.3031257372430828
hsa-miR-103a	CAV1	miRTarBase;miRWalk	80	633	1	0.7267405674933812
hsa-miR-103a	CCNE1	TarBase;TargetScan;miRTarBase;miRWalk	80	133	1	0.6904757375518042
hsa-miR-103a	CDK2	miRTarBase	80	270	1	0.7307304088853863
hsa-miR-103a	CDK6	TargetScan;miRTarBase;miRWalk	80	266	1	0.7917638126108546
hsa-miR-103a	CREB1	TarBase;miRTarBase;miRWalk	80	294	1	0.7641074341825337
hsa-miR-103a	CYP2C8	miRTarBase	80	73	1	0.5709617969972385
hsa-miR-103a	DAPK1	TarBase;miRTarBase	80	249	1	0.7040955642290323
hsa-miR-103a	DICER1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	80	302	1	0.6887476156591419
hsa-miR-103a	FBXW7	TargetScan;miRTarBase	80	257	1	0.7799980945710959
hsa-miR-103a	GACAT3	miRTarBase	80	18	1	0.2047327792983905
hsa-miR-103a	GREM2	TargetScan;miRDB;miRTarBase	80	22	1	0.3872766816527964
hsa-miR-103a	HMGA2	TargetScan;miRDB;miRTarBase;miRWalk	80	382	1	0.7750650556242338
hsa-miR-103a	ID2	miRTarBase;miRWalk	80	92	1	0.7554134914344088
hsa-miR-103a	KLF4	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	80	307	1	0.8853165849375018
hsa-miR-103a	MYB	TarBase;TargetScan;miRTarBase;miRWalk	80	206	1	0.5902613724922587
hsa-miR-103a	OTUD4	TargetScan;miRTarBase;miRWalk	80	48	1	0.5634006527916119
hsa-miR-103a	PTEN	TarBase;TargetScan;miRTarBase;miRWalk	80	1349	1	0.6400622086133427
hsa-miR-103a	RAD51	miRTarBase;miRWalk	80	363	1	0.6682106533802205
hsa-miR-103a	SERPINB5	miRDB;miRTarBase	80	87	1	0.7131133064278354
hsa-miR-103a	SNCG	TarBase;TargetScan;miRTarBase;miRWalk	80	122	1	0.6197478662435446
hsa-miR-103a	SNHG1	miRTarBase	80	83	1	0.4713653736444253
hsa-miR-103a	SYNPO2	miRTarBase;miRWalk	80	19	1	0.287101375140101
hsa-miR-103a	TIMP3	miRTarBase	80	325	1	0.8456616252531436
hsa-miR-103a	AXIN2	TargetScan;miRDB;miRTarBase	80	169	1	0.7393458165734447
hsa-miR-103a-2	SPHK1	miRTarBase	5	236	1	0.4052158778633248
hsa-miR-103a-2	STAT1	miRTarBase;miRWalk	5	531	1	0.2587809560931183
hsa-miR-103b	ADAMTS5	miRTarBase	5	85	1	0.1196441049546776
hsa-miR-105	ADAMTS5	miRTarBase;miRWalk	15	85	1	0.6279420135878593
hsa-miR-105	AKT1	TarBase;miRTarBase	15	1250	1	0.4120455337291186
hsa-miR-105	CDK6	miRTarBase;miRWalk	15	266	1	0.710333939387084
hsa-miR-105	IRS1	TarBase;miRTarBase	15	233	1	0.6214948999340607
hsa-miR-105	MYB	miRTarBase;miRWalk	15	206	1	0.5722092939272956
hsa-miR-105	PDE4D	miRTarBase;miRWalk	15	210	1	0.4898164010122676
hsa-miR-105	PDK1	TarBase;miRTarBase;miRWalk	15	164	1	0.5938965253196798
hsa-miR-105	PTEN	miRTarBase	15	1349	1	0.4144017612886739
hsa-miR-105	TJP1	miRDB;miRTarBase	15	91	1	0.4806483973272472
hsa-miR-105	TLR2	miRTarBase	15	749	1	0.318238592183356
hsa-miR-105	ZNRF2	miRDB;miRTarBase	15	6	1	0.2602255023212921
hsa-miR-106a	APC	miRTarBase	90	703	1	0.7440727930714294
hsa-miR-106a	APP	TargetScan;miRDB;miRTarBase;miRWalk	90	485	1	0.6497552839090335
hsa-miR-106a	ARID4B	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	90	62	1	0.4444394316683999
hsa-miR-106a	ATM	miRTarBase	90	684	1	0.7662818089663673
hsa-miR-106a	BCL10	TarBase;miRTarBase;miRWalk	90	205	1	0.6369707282521239
hsa-miR-106a	BMP2	TargetScan;miRTarBase	90	428	1	0.6707976011849281
hsa-miR-106a	BTG3	TargetScan;miRDB;miRTarBase	90	141	1	0.5465198710125759
hsa-miR-106a	CASP7	TarBase;miRTarBase	90	83	1	0.7151220228931408
hsa-miR-106a	CCND1	TargetScan;miRDB;miRTarBase;miRWalk	90	859	1	0.7661086392532208
hsa-miR-106a	CDKN1A	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	90	490	1	0.7900226481140665
hsa-miR-106a	CYP19A1	TarBase;miRTarBase;miRWalk	90	519	1	0.7294094726951026
hsa-miR-106a	E2F1	TargetScan;miRTarBase	90	324	1	0.7848196278871177
hsa-miR-106a	FAS	miRTarBase;miRWalk	90	754	1	0.692734029833103
hsa-miR-106a	FOXQ1	TargetScan;miRTarBase	90	67	1	0.3056262955983438
hsa-miR-106a	HIF1A	TargetScan;miRDB;miRTarBase	90	1044	1	0.6933995606837704
hsa-miR-106a	HIPK3	miRTarBase;miRWalk	90	33	1	0.5381312988813257
hsa-miR-106a	IL10	miRTarBase	90	1679	1	0.5773113748892039
hsa-miR-106a	MAPK9	TarBase;miRTarBase;miRWalk	90	115	1	0.6922048056204162
hsa-miR-106a	MFN2	TargetScan;miRDB;miRTarBase	90	334	1	0.5794700613038474
hsa-miR-106a	MYB	miRTarBase	90	206	1	0.6838786738688785
hsa-miR-106a	MYLIP	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	90	79	1	0.6540180194248355
hsa-miR-106a	NOTCH1	miRTarBase	90	693	1	0.7614838708228276
hsa-miR-106a	PTEN	TargetScan;miRTarBase;miRWalk	90	1349	1	0.6573274926416889
hsa-miR-106a	RB1	TarBase;TargetScan;miRDB;miRTarBase	90	339	1	0.7915214439708532
hsa-miR-106a	RBL2	TargetScan;miRDB;miRTarBase;miRWalk	90	89	1	0.6731874550815731
hsa-miR-106a	RUNX1	TargetScan;miRTarBase	90	412	1	0.7545535349535823
hsa-miR-106a	RUNX3	TargetScan;miRDB;miRTarBase;miRWalk	90	281	1	0.7860801302608041
hsa-miR-106a	SIRPA	TarBase;TargetScan;miRDB;miRTarBase	90	82	1	0.610214033626218
hsa-miR-106a	SLC2A3	miRTarBase;miRWalk	90	144	1	0.6441127239701113
hsa-miR-106a	SMAD7	TargetScan;miRTarBase;miRWalk	90	269	1	0.8042621890839392
hsa-miR-106a	STAT3	TargetScan;miRTarBase;miRWalk	90	1193	1	0.6935813443364831
hsa-miR-106a	TGFB1	miRTarBase;miRWalk	90	1558	1	0.6493284973516232
hsa-miR-106a	TGFBR2	TargetScan;miRTarBase;miRWalk	90	502	1	0.7665263224945289
hsa-miR-106a	TIMP2	TargetScan;miRDB;miRTarBase;miRWalk	90	404	1	0.8166206562099386
hsa-miR-106a	ULK1	TargetScan;miRTarBase	90	99	1	0.6304933636618472
hsa-miR-106a	VEGFA	TarBase;TargetScan;miRTarBase;miRWalk	90	1899	1	0.6110886200376149
hsa-miR-106a	XIST	miRTarBase	90	146	1	0.6724140414753311
hsa-miR-106b	APC	miRTarBase;miRWalk	100	703	1	0.7634081713080759
hsa-miR-106b	APP	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	100	485	1	0.6652120948986975
hsa-miR-106b	BCL2L11	TargetScan;miRTarBase;miRWalk	100	173	1	0.6635222182877011
hsa-miR-106b	CASP7	miRTarBase	100	83	1	0.7287858426812945
hsa-miR-106b	CASP8	TarBase;miRTarBase	100	480	1	0.8260149508344148
hsa-miR-106b	CCND1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	100	859	1	0.776054077134344
hsa-miR-106b	CCND2	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	100	241	1	0.874830391764933
hsa-miR-106b	CDKN1A	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	100	490	1	0.797568324037939
hsa-miR-106b	CNN1	TargetScan;miRDB;miRTarBase	100	36	1	0.4734380548224466
hsa-miR-106b	CRY2	TargetScan;miRDB;miRTarBase	100	76	1	0.6112738370638495
hsa-miR-106b	DAB2	TargetScan;miRDB;miRTarBase	100	107	1	0.7893603027874958
hsa-miR-106b	DLC1	miRTarBase;miRWalk	100	144	1	0.7362806995449032
hsa-miR-106b	E2F1	TarBase;TargetScan;miRTarBase;miRWalk	100	324	1	0.8491190224059323
hsa-miR-106b	E2F5	TargetScan;miRDB;miRTarBase;miRWalk	100	31	1	0.3570590334828976
hsa-miR-106b	EOMES	miRTarBase	100	60	1	0.4358074221287209
hsa-miR-106b	FYN	TargetScan;miRTarBase;miRWalk	100	116	1	0.8280296651366403
hsa-miR-106b	HIF1A	TargetScan;miRDB;miRTarBase;miRWalk	100	1044	1	0.72071146928133
hsa-miR-106b	HPGD	miRTarBase;miRWalk	100	194	1	0.7257999859317078
hsa-miR-106b	IRF1	TargetScan;miRDB;miRTarBase;miRWalk	100	257	1	0.7622397985910049
hsa-miR-106b	ITCH	TargetScan;miRTarBase;miRWalk	100	123	1	0.5262511431561939
hsa-miR-106b	JAK1	TargetScan;miRTarBase;miRWalk	100	239	1	0.7491405681571072
hsa-miR-106b	KAT2B	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	100	116	1	0.6586273134801458
hsa-miR-106b	MFN2	TargetScan;miRDB;miRTarBase	100	334	1	0.6509280518263688
hsa-miR-106b	MMP2	TargetScan;miRTarBase;miRWalk	100	1021	1	0.6942690215908148
hsa-miR-106b	PKD2	TargetScan;miRDB;miRTarBase	100	122	1	0.6449915104402956
hsa-miR-106b	PRRX1	TargetScan;miRDB;miRTarBase;miRWalk	100	134	1	0.68881721548647
hsa-miR-106b	PTEN	TarBase;TargetScan;miRTarBase;miRWalk	100	1349	1	0.6910311480092242
hsa-miR-106b	PTENP1	miRTarBase	100	42	1	0.3736703314115831
hsa-miR-106b	RB1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	100	339	1	0.7602636212747047
hsa-miR-106b	RBL1	TarBase;TargetScan;miRTarBase;miRWalk	100	40	1	0.4844635773534537
hsa-miR-106b	RBL2	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	100	89	1	0.6789630959823446
hsa-miR-106b	RBMS1	TargetScan;miRTarBase;miRWalk	100	14	1	0.0365226161463148
hsa-miR-106b	RHOC	TargetScan;miRDB;miRTarBase;miRWalk	100	50	1	0.5653059841734274
hsa-miR-106b	RUNX3	TargetScan;miRDB;miRTarBase;miRWalk	100	281	1	0.8099233563534632
hsa-miR-106b	SETD2	miRDB;miRTarBase;miRWalk	100	447	1	0.7853402575024263
hsa-miR-106b	SIRT2	miRTarBase;miRWalk	100	172	1	0.7670624217668465
hsa-miR-106b	SMAD7	TarBase;TargetScan;miRTarBase;miRWalk	100	269	1	0.8222969706524189
hsa-miR-106b	SNHG16	miRTarBase	100	59	1	0.4118727404623647
hsa-miR-106b	STAT3	TargetScan;miRTarBase;miRWalk	100	1193	1	0.6806967684263876
hsa-miR-106b	TCEAL1	miRTarBase	100	25	1	0.196213321977515
hsa-miR-106b	TCF4	TargetScan;miRTarBase;miRWalk	100	378	1	0.7418978802587929
hsa-miR-106b	TRIM8	TargetScan;miRDB;miRTarBase;miRWalk	100	121	1	0.5367316193474199
hsa-miR-106b	TWIST1	TargetScan;miRTarBase	100	559	1	0.7332537010442188
hsa-miR-106b	VEGFA	TarBase;TargetScan;miRTarBase;miRWalk	100	1899	1	0.6318181665392488
hsa-miR-106b	WEE1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	100	116	1	0.5503916985952713
hsa-miR-106b	ZBTB4	TargetScan;miRDB;miRTarBase	100	18	1	0.2125425841965176
hsa-miR-107	AGO1	TargetScan;miRTarBase;miRWalk	84	48	1	0.3577144401748385
hsa-miR-107	ARNT	TargetScan;miRTarBase	84	104	1	0.701790543790959
hsa-miR-107	AXIN2	TargetScan;miRDB;miRTarBase	84	169	1	0.7701923039113916
hsa-miR-107	BACE1	TarBase;miRTarBase;miRWalk	84	120	1	0.515550739747393
hsa-miR-107	CAB39	TargetScan;miRDB;miRTarBase;miRWalk	84	16	1	0.2637001279658405
hsa-miR-107	CASP3	miRDB;miRTarBase;miRWalk	84	819	1	0.7064697566367406
hsa-miR-107	CAV1	miRTarBase;miRWalk	84	633	1	0.7179502774669024
hsa-miR-107	CDK6	TarBase;TargetScan;miRTarBase;miRWalk	84	266	1	0.7938466476295487
hsa-miR-107	CDK8	TargetScan;miRTarBase;miRWalk	84	82	1	0.463156614780408
hsa-miR-107	CHRM1	TarBase;TargetScan;miRDB;miRTarBase	84	69	1	0.4425745074970092
hsa-miR-107	CPEB1	miRTarBase	84	57	1	0.327855477817056
hsa-miR-107	CYP2C8	miRTarBase;miRWalk	84	73	1	0.6123014814059117
hsa-miR-107	DAPK1	TarBase;miRTarBase	84	249	1	0.6962277759831639
hsa-miR-107	DICER1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	84	302	1	0.6647615253042878
hsa-miR-107	DKK1	TargetScan;miRDB;miRTarBase	84	372	1	0.7414394118728269
hsa-miR-107	FBXW7	TargetScan;miRTarBase	84	257	1	0.7578962516332312
hsa-miR-107	FOXJ3	TargetScan;miRTarBase;miRWalk	84	5	1	0.0
hsa-miR-107	FOXO1	miRTarBase	84	380	1	0.7947557332649356
hsa-miR-107	FOXP1	TargetScan;miRDB;miRTarBase;miRWalk	84	317	1	0.7603745463679806
hsa-miR-107	GRN	TarBase;miRTarBase	84	412	1	0.6765297576259449
hsa-miR-107	HIF1A	miRTarBase;miRWalk	84	1044	1	0.6703858592109113
hsa-miR-107	IL6	miRTarBase	84	2367	1	0.5762686423224499
hsa-miR-107	JAK1	miRTarBase;miRWalk	84	239	1	0.7681162630304048
hsa-miR-107	KLF4	TarBase;TargetScan;miRDB;miRTarBase	84	307	1	0.8514341695137873
hsa-miR-107	LATS2	TargetScan;miRTarBase	84	106	1	0.760497400622317
hsa-miR-107	MYB	TargetScan;miRTarBase;miRWalk	84	206	1	0.5751293898644115
hsa-miR-107	NFAT5	TargetScan;miRDB;miRTarBase;miRWalk	84	88	1	0.45474665154407
hsa-miR-107	NFIA	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	84	95	1	0.54679569584847
hsa-miR-107	NOTCH2	TargetScan;miRTarBase	84	384	1	0.6942977072510313
hsa-miR-107	PLAG1	TargetScan;miRTarBase;miRWalk	84	219	1	0.6656921048842602
hsa-miR-107	PRKCE	TargetScan;miRTarBase;miRWalk	84	112	1	0.7417507413573465
hsa-miR-107	RAD51	miRTarBase	84	363	1	0.7441283076505681
hsa-miR-107	SALL4	TargetScan;miRTarBase;miRWalk	84	245	1	0.6057209510067233
hsa-miR-107	SERPINB5	miRDB;miRTarBase	84	87	1	0.7503778849291491
hsa-miR-107	SH3GL2	TargetScan;miRTarBase;miRWalk	84	37	1	0.408058058427317
hsa-miR-107	SMAD7	miRTarBase	84	269	1	0.769305739516694
hsa-miR-107	SNCG	TarBase;TargetScan;miRTarBase;miRWalk	84	122	1	0.6447641737529423
hsa-miR-107	TGFBR3	TargetScan;miRDB;miRTarBase;miRWalk	84	117	1	0.5970744823601206
hsa-miR-107	TRIAP1	TargetScan;miRDB;miRTarBase;miRWalk	84	21	1	0.3006475741478516
hsa-miR-107	VEGFA	miRTarBase;miRWalk	84	1899	1	0.6114096693545396
hsa-miR-10a	ACTG1	TargetScan;miRTarBase;miRWalk	117	291	1	0.6793189794142371
hsa-miR-10a	ARNTL	miRTarBase	117	200	1	0.7376087356719023
hsa-miR-10a	BCL2L11	TargetScan;miRTarBase;miRWalk	117	173	1	0.6926513243428639
hsa-miR-10a	BDNF	TargetScan;miRDB;miRTarBase	117	992	1	0.6517421416655552
hsa-miR-10a	BTRC	TargetScan;miRTarBase	117	75	1	0.7898377551930695
hsa-miR-10a	CHL1	TargetScan;miRTarBase	117	73	1	0.503595475345644
hsa-miR-10a	EPHA4	TargetScan;miRTarBase	117	118	1	0.6218905230340613
hsa-miR-10a	FASN	miRTarBase	117	245	1	0.787149635416118
hsa-miR-10a	GP1BA	miRTarBase;miRWalk	117	132	1	0.5161637797198135
hsa-miR-10a	HOXA1	TarBase;TargetScan;miRTarBase;miRWalk	117	95	1	0.3974820964091484
hsa-miR-10a	LEF1-AS1	miRTarBase	117	26	1	0.2411127905250867
hsa-miR-10a	MAP2K6	miRTarBase;miRWalk	117	59	1	0.5102442053708642
hsa-miR-10a	MAP3K7	TarBase;TargetScan;miRDB;miRTarBase	117	273	1	0.7622523753051149
hsa-miR-10a	NCOR2	TargetScan;miRDB;miRTarBase;miRWalk	117	74	1	0.7207531528679743
hsa-miR-10a	PIK3CG	miRTarBase;miRWalk	117	1101	1	0.7498044405379904
hsa-miR-10a	PTEN	TargetScan;miRTarBase;miRWalk	117	1349	1	0.710731714740012
hsa-miR-10a	RORA	TargetScan;miRDB;miRTarBase;miRWalk	117	158	1	0.6769920596914132
hsa-miR-10a	SDC1	TargetScan;miRDB;miRTarBase	117	323	1	0.837460998914943
hsa-miR-10a	SERPINE1	TargetScan;miRTarBase;miRWalk	117	770	1	0.7456820607683551
hsa-miR-10a	SKA1	miRDB;miRTarBase	117	42	1	0.318659099828653
hsa-miR-10a	SRSF1	TarBase;TargetScan;miRTarBase;miRWalk	117	98	1	0.6451233795832862
hsa-miR-10a	TRA2B	TarBase;miRDB;miRTarBase;miRWalk	117	31	1	0.2718617654145718
hsa-miR-10a	USF2	TargetScan;miRTarBase	117	59	1	0.5737500511053732
hsa-miR-10b	BCL2L11	TarBase;TargetScan;miRTarBase	93	173	1	0.7204176355845654
hsa-miR-10b	BRMS1	miRTarBase;miRWalk	93	72	1	0.4292291324143994
hsa-miR-10b	BUB1	TarBase;miRDB;miRTarBase	93	162	1	0.7094674013512843
hsa-miR-10b	CCNA2	TarBase;miRTarBase	93	90	1	0.4819845923052884
hsa-miR-10b	CCND1	miRTarBase;miRWalk	93	859	1	0.813011045831263
hsa-miR-10b	CDKN1A	TarBase;miRTarBase;miRWalk	93	490	1	0.8020346404857057
hsa-miR-10b	CDKN2A	TarBase;miRTarBase;miRWalk	93	1314	1	0.7200096295438388
hsa-miR-10b	DDX58	miRTarBase	93	144	1	0.5739559297653992
hsa-miR-10b	DIAPH2	miRTarBase;miRWalk	93	37	1	0.4284853806684718
hsa-miR-10b	E2F7	TargetScan;miRDB;miRTarBase;miRWalk	93	35	1	0.2711964755692647
hsa-miR-10b	GAS5	miRTarBase	93	184	1	0.8149946954227368
hsa-miR-10b	GP1BA	miRTarBase	93	132	1	0.5539800171030317
hsa-miR-10b	HOXB3	TargetScan;miRTarBase	93	49	1	0.5169305925625274
hsa-miR-10b	HOXD10	TarBase;TargetScan;miRTarBase;miRWalk	93	83	1	0.6467559719125155
hsa-miR-10b	HTATIP2	miRTarBase	93	63	1	0.7037963660259987
hsa-miR-10b	KLF4	miRDB;miRTarBase	93	307	1	0.9141015334668756
hsa-miR-10b	MAPRE1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	93	35	1	0.5390926836640795
hsa-miR-10b	NCOR2	TargetScan;miRDB;miRTarBase;miRWalk	93	74	1	0.6926834175836548
hsa-miR-10b	NF1	miRTarBase	93	380	1	0.647598863424102
hsa-miR-10b	NOTCH1	TarBase;miRTarBase;miRWalk	93	693	1	0.7074498422671063
hsa-miR-10b	PAX6	TarBase;miRTarBase	93	340	1	0.6981603872589973
hsa-miR-10b	PDCD4	miRTarBase	93	198	1	0.9081086464102271
hsa-miR-10b	PIEZO1	miRTarBase	93	130	1	0.654831117689185
hsa-miR-10b	PLK1	TarBase;miRTarBase	93	253	1	0.864673570478937
hsa-miR-10b	PPARA	miRTarBase	93	408	1	0.7671098920181537
hsa-miR-10b	PTEN	TarBase;TargetScan;miRTarBase;miRWalk	93	1349	1	0.6684786579998954
hsa-miR-10b	SDC1	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	93	323	1	0.7771703499219645
hsa-miR-10b	SRSF1	TarBase;TargetScan;miRTarBase;miRWalk	93	98	1	0.6864010982335209
hsa-miR-10b	TFAP2C	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	93	51	1	0.4080640639636007
hsa-miR-10b	TIAM1	TargetScan;miRDB;miRTarBase	93	98	1	0.8010288957457399
hsa-miR-10b	TP53	TarBase;miRTarBase	93	2494	1	0.6343464633289035
hsa-miR-10b	TPM1	miRTarBase	93	117	1	0.5886343100289542
hsa-miR-10b	TRA2B	TarBase;miRDB;miRTarBase;miRWalk	93	31	1	0.361306292128614
hsa-miR-1178	RASSF2	miRTarBase;miRWalk	9	66	1	0.5639419892863037
hsa-miR-1178	SLC38A6	miRTarBase;miRWalk	9	8	1	0.3911190585240844
hsa-miR-1178	TLR4	miRTarBase;miRWalk	9	1174	1	0.1353024293333077
hsa-miR-1179	FOXM1	miRTarBase	18	323	1	0.4784520949793156
hsa-miR-1179	HMGB1	miRTarBase	18	724	1	0.2512474277969762
hsa-miR-1180	CDYL	miRTarBase	10	18	1	0.0
hsa-miR-1180	TCEAL1	miRTarBase	10	25	1	0.4186565080528203
hsa-miR-1181	SOX2	miRTarBase	3	503	1	0.0854268216144101
hsa-miR-1181	STAT3	miRTarBase;miRWalk	3	1193	1	0.0572043487652054
